id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,Term_Length,Length_Type,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
604628,CA,INDIVIDUAL,10+ years,Masco Contractor Services West,E,MORTGAGE,10/10/2021,10/14/2021,8/13/2021,Fully Paid,9/13/2021,775672,Debt consolidation,E5,60,months,Source Verified,43900.00,0.15,382.54,0.17,15250.00,23.00,21118.00
833458,NY,INDIVIDUAL,2 years,LIberty Tire,F,MORTGAGE,8/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,1043059,Debt consolidation,F3,60,months,Source Verified,74000.00,0.16,676.20,0.21,25000.00,23.00,36767.00
582574,CA,INDIVIDUAL,10+ years,Chino Valley Unified School District,B,OWN,9/10/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,748675,Debt consolidation,B4,60,months,Source Verified,55000.00,0.12,285.84,0.11,13000.00,27.00,15086.00
998488,CA,INDIVIDUAL,6 years,Santa Barbara Bank & Trust,C,OWN,11/11/2021,4/16/2021,2/16/2021,Fully Paid,3/16/2021,1223647,Debt consolidation,C4,60,months,Source Verified,46750.00,0.16,287.19,0.15,12000.00,20.00,17085.00
528528,NJ,INDIVIDUAL,10+ years,brandywine trust company,D,OWN,6/10/2021,6/15/2021,6/15/2021,Fully Paid,7/15/2021,683540,Debt consolidation,D3,60,months,Source Verified,110000.00,0.05,38.56,0.16,1600.00,27.00,2313.00
604326,NJ,INDIVIDUAL,10+ years,Buttonwood Hospital of Burlington County,G,OWN,10/10/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,775339,Debt consolidation,G2,60,months,Source Verified,42000.00,0.20,344.64,0.20,13000.00,15.00,17079.00
728245,NY,INDIVIDUAL,10+ years,JP Morgan Chase,B,RENT,4/11/2021,4/16/2021,12/11/2021,Fully Paid,1/11/2022,923910,Debt consolidation,B3,60,months,Source Verified,55000.00,0.03,171.44,0.10,8000.00,15.00,8465.00
749298,CA,INDIVIDUAL,4 years,Centerpointe Ins. Services,B,RENT,6/11/2021,10/14/2021,10/12/2021,Fully Paid,11/12/2021,948523,Debt consolidation,B5,60,months,Source Verified,45000.00,0.10,142.34,0.12,6400.00,19.00,7325.00
840337,CA,INDIVIDUAL,8 years,SRI International,B,RENT,8/11/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,1050705,Debt consolidation,B5,60,months,Source Verified,65500.00,0.09,266.88,0.12,12000.00,13.00,14443.00
979102,CA,INDIVIDUAL,1 year,Farmers Insurance,C,RENT,10/11/2021,6/14/2021,1/14/2021,Fully Paid,2/14/2021,1202196,Debt consolidation,C2,60,months,Source Verified,40000.00,0.20,98.32,0.14,4200.00,20.00,5266.00
977753,NY,INDIVIDUAL,8 years,nyc department of correction,C,RENT,10/11/2021,7/14/2021,2/12/2021,Fully Paid,3/12/2021,1200759,Debt consolidation,C1,60,months,Source Verified,54000.00,0.23,345.08,0.13,15000.00,20.00,15663.00
623364,CA,INDIVIDUAL,< 1 year,Appletree,C,RENT,12/10/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,798895,Debt consolidation,C2,60,months,Source Verified,25000.00,0.10,90.22,0.13,4000.00,19.00,5228.00
880495,CA,INDIVIDUAL,2 years,"PastFuture, Inc.",C,RENT,9/11/2021,7/15/2021,3/13/2021,Fully Paid,4/13/2021,1095477,Debt consolidation,C5,60,months,Source Verified,60000.00,0.12,311.00,0.16,12800.00,26.00,15557.00
556466,CA,INDIVIDUAL,10+ years,Pinecrest Insurance Services,D,RENT,8/10/2021,5/16/2021,9/13/2021,Fully Paid,10/13/2021,716551,Debt consolidation,D4,60,months,Source Verified,58000.00,0.22,388.67,0.16,16000.00,18.00,22041.00
598629,IL,INDIVIDUAL,10+ years,Chicago Metropolitan Agency for Planning,D,RENT,10/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,768291,Debt consolidation,D2,60,months,Source Verified,590000.00,0.02,200.77,0.15,8400.00,16.00,12028.00
855639,CA,INDIVIDUAL,7 years,"Lakin Spears, LLP",D,RENT,8/11/2021,3/16/2021,2/12/2021,Fully Paid,3/12/2021,1067968,Debt consolidation,D2,60,months,Source Verified,49000.00,0.18,121.57,0.16,5000.00,15.00,5326.00
1004240,NC,INDIVIDUAL,8 years,NC Forestry Association,D,RENT,11/11/2021,4/16/2021,3/15/2021,Fully Paid,4/15/2021,1230650,Debt consolidation,D3,60,months,Source Verified,50000.00,0.07,238.11,0.17,9525.00,13.00,13681.00
695582,LA,INDIVIDUAL,< 1 year,Reliable Industries,D,RENT,3/11/2021,5/16/2021,2/16/2021,Fully Paid,3/16/2021,886675,Debt consolidation,D5,60,months,Source Verified,50000.00,0.11,389.26,0.16,16000.00,22.00,23265.00
518471,CA,INDIVIDUAL,10+ years,Smart Party Rents,E,RENT,5/10/2021,4/15/2021,5/15/2021,Fully Paid,6/15/2021,670177,Debt consolidation,E5,60,months,Source Verified,46800.00,0.16,229.47,0.18,13200.00,18.00,13630.00
1012168,CT,INDIVIDUAL,10+ years,stew leonard,E,RENT,11/11/2021,4/16/2021,5/15/2021,Fully Paid,6/15/2021,1239075,Debt consolidation,E3,60,months,Source Verified,50400.00,0.17,248.64,0.19,9500.00,15.00,14346.00
801448,GA,INDIVIDUAL,10+ years,US Postal Service,A,MORTGAGE,7/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,1007024,Debt consolidation,A5,60,months,Verified,53102.00,0.11,246.15,0.08,12000.00,31.00,4676.00
982218,MD,INDIVIDUAL,9 years,Dyncorp International,A,MORTGAGE,10/11/2021,5/14/2021,1/14/2021,Charged Off,2/14/2021,1205415,Debt consolidation,A4,60,months,Verified,70000.00,0.20,283.20,0.08,14000.00,36.00,9981.00
601997,LA,INDIVIDUAL,10+ years,State Farm Insurance,A,MORTGAGE,10/10/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,772407,Debt consolidation,A2,60,months,Verified,45444.00,0.19,149.08,0.06,7750.00,32.00,1340.00
583852,FL,INDIVIDUAL,1 year,Florida Community Bank,B,MORTGAGE,10/10/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,750226,Debt consolidation,B4,60,months,Verified,95000.00,0.14,533.20,0.11,24250.00,45.00,7463.00
873947,CA,INDIVIDUAL,10+ years,"Kern High School District, Vista West",B,MORTGAGE,9/11/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,1088335,Debt consolidation,B2,60,months,Verified,92000.00,0.14,387.70,0.11,18000.00,48.00,1161.00
1033569,TX,INDIVIDUAL,10+ years,Frito-Lay Inc.,B,MORTGAGE,12/11/2021,7/15/2021,2/15/2021,Charged Off,3/15/2021,1263136,Debt consolidation,B3,60,months,Verified,70000.00,0.18,486.16,0.12,22000.00,23.00,20597.00
719577,NH,INDIVIDUAL,10+ years,US Postal Service,B,MORTGAGE,4/11/2021,4/16/2021,6/12/2021,Charged Off,7/12/2021,913931,Debt consolidation,B3,60,months,Verified,52000.00,0.12,514.31,0.10,24000.00,21.00,6682.00
742129,NJ,INDIVIDUAL,10+ years,Breen Color Concentrates,B,MORTGAGE,5/11/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,940156,Debt consolidation,B3,60,months,Verified,110000.00,0.04,434.75,0.11,20000.00,17.00,7822.00
784434,NJ,INDIVIDUAL,10+ years,,B,MORTGAGE,6/11/2021,5/16/2021,10/13/2021,Charged Off,11/13/2021,987646,Debt consolidation,B3,60,months,Verified,62695.00,0.04,543.44,0.11,25000.00,31.00,16345.00
793722,CA,INDIVIDUAL,10+ years,oroville hospital,B,MORTGAGE,6/11/2021,6/13/2021,1/13/2021,Charged Off,2/13/2021,998256,Debt consolidation,B3,60,months,Verified,135000.00,0.15,760.82,0.11,35000.00,49.00,28372.00
566102,CA,INDIVIDUAL,10+ years,"California State university, Chico",B,MORTGAGE,8/10/2021,5/16/2021,9/11/2021,Charged Off,10/11/2021,728250,Debt consolidation,B3,60,months,Verified,63600.00,0.11,414.25,0.11,19000.00,43.00,4968.00
565502,OH,INDIVIDUAL,10+ years,jacobs constructors,B,MORTGAGE,8/10/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,727542,Debt consolidation,B4,60,months,Verified,60000.00,0.22,549.69,0.11,25000.00,31.00,4946.00
588455,GA,INDIVIDUAL,10+ years,Pickens County Board of Education,B,MORTGAGE,9/10/2021,5/16/2021,5/11/2021,Charged Off,6/11/2021,756032,Debt consolidation,B4,60,months,Verified,54000.00,0.19,395.78,0.11,18000.00,40.00,2765.00
888558,NY,INDIVIDUAL,10+ years,Ford Motor Company,B,MORTGAGE,11/11/2021,4/16/2021,11/12/2021,Charged Off,12/12/2021,1105000,Debt consolidation,B4,60,months,Verified,109592.00,0.14,786.01,0.12,35000.00,35.00,39047.00
750435,PA,INDIVIDUAL,10+ years,Penn State University,B,MORTGAGE,5/11/2021,2/14/2021,10/13/2021,Charged Off,11/13/2021,949778,Debt consolidation,B4,60,months,Verified,45000.00,0.13,365.55,0.11,25000.00,46.00,15898.00
823833,VA,INDIVIDUAL,10+ years,"DOD, Comptroller Div, Finance Br C 064D",B,MORTGAGE,7/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,1032428,Debt consolidation,B5,60,months,Verified,51000.00,0.13,444.79,0.12,20000.00,21.00,8006.00
755294,NY,INDIVIDUAL,10+ years,Madison Square Garden,B,MORTGAGE,5/11/2021,4/16/2021,3/14/2021,Charged Off,4/14/2021,955096,Debt consolidation,B5,60,months,Verified,48000.00,0.01,341.38,0.12,24000.00,20.00,10924.00
856571,NY,INDIVIDUAL,10+ years,new york city police department,B,MORTGAGE,8/11/2021,4/15/2021,1/13/2021,Charged Off,2/13/2021,1068947,Debt consolidation,B5,60,months,Verified,90000.00,0.17,489.27,0.12,22000.00,15.00,8824.00
554929,NY,INDIVIDUAL,10+ years,panalpina,B,MORTGAGE,8/10/2021,3/16/2021,3/15/2021,Charged Off,4/15/2021,714737,Debt consolidation,B5,60,months,Verified,102000.00,0.11,554.35,0.12,25000.00,30.00,30284.00
1022829,MA,INDIVIDUAL,2 years,Beth Israel Deaconess Medical Center,B,MORTGAGE,11/11/2021,10/13/2021,5/13/2021,Charged Off,6/13/2021,1251638,Debt consolidation,B3,60,months,Verified,63239.80,0.22,441.97,0.12,20000.00,26.00,8827.00
574821,NJ,INDIVIDUAL,2 years,Encore Merchandising,B,MORTGAGE,9/10/2021,6/14/2021,2/14/2021,Charged Off,3/14/2021,739452,Debt consolidation,B3,60,months,Verified,39000.00,0.14,218.03,0.11,10000.00,35.00,9273.00
827283,WI,INDIVIDUAL,2 years,AnchorBank,B,MORTGAGE,9/11/2021,9/13/2021,7/13/2021,Charged Off,8/13/2021,1036227,Debt consolidation,B4,60,months,Verified,159996.00,0.19,424.92,0.11,30000.00,40.00,12847.00
662034,CO,INDIVIDUAL,3 years,Midco Diving & Marine,B,MORTGAGE,2/11/2021,5/14/2021,1/14/2021,Charged Off,2/14/2021,846641,Debt consolidation,B3,60,months,Verified,52000.00,0.18,302.70,0.10,14125.00,22.00,11264.00
1018080,NH,INDIVIDUAL,3 years,Curtiss Wright Controls,B,MORTGAGE,11/11/2021,6/15/2021,3/15/2021,Charged Off,4/15/2021,1246267,Debt consolidation,B4,60,months,Verified,125000.00,0.10,786.01,0.12,35000.00,35.00,34418.00
1006398,CA,INDIVIDUAL,4 years,Kaiser Permanente,B,MORTGAGE,11/11/2021,5/16/2021,2/14/2021,Charged Off,3/14/2021,1232816,Debt consolidation,B4,60,months,Verified,64000.00,0.24,269.49,0.12,12000.00,15.00,8322.00
599432,MN,INDIVIDUAL,4 years,IC System,B,MORTGAGE,10/10/2021,5/16/2021,7/13/2021,Charged Off,8/13/2021,769371,Debt consolidation,B5,60,months,Verified,79000.00,0.05,332.61,0.12,15000.00,23.00,10309.00
822138,IL,INDIVIDUAL,5 years,The Home Depot,B,MORTGAGE,7/11/2021,5/16/2021,10/13/2021,Charged Off,11/13/2021,1030552,Debt consolidation,B3,60,months,Verified,35004.00,0.17,151.08,0.11,6950.00,9.00,3926.00
877399,AZ,INDIVIDUAL,5 years,Intel Corporation,B,MORTGAGE,9/11/2021,4/14/2021,12/13/2021,Charged Off,1/13/2022,1092139,Debt consolidation,B5,60,months,Verified,85000.00,0.19,311.36,0.12,14000.00,15.00,9616.00
704461,VA,INDIVIDUAL,6 years,,B,MORTGAGE,3/11/2021,5/16/2021,3/15/2021,Charged Off,4/15/2021,896472,Debt consolidation,B2,60,months,Verified,46400.00,0.20,210.35,0.10,9900.00,32.00,9886.00
1008504,AZ,INDIVIDUAL,6 years,Tucson Airport Authority,B,MORTGAGE,11/11/2021,5/14/2021,2/14/2021,Charged Off,3/14/2021,1235214,Debt consolidation,B4,60,months,Verified,45000.00,0.16,561.44,0.12,25000.00,35.00,19099.00
752098,MN,INDIVIDUAL,6 years,Jon Adrian,B,MORTGAGE,5/11/2021,11/12/2021,3/12/2021,Charged Off,4/12/2021,934755,Debt consolidation,B5,60,months,Verified,34800.00,0.23,281.74,0.11,20500.00,15.00,3210.00
891558,PA,INDIVIDUAL,7 years,"Tait, Weller and Baker LLP",B,MORTGAGE,10/11/2021,1/14/2021,10/13/2021,Charged Off,11/13/2021,1108357,Debt consolidation,B2,60,months,Verified,87500.00,0.14,539.21,0.11,25000.00,22.00,13205.00
794101,TX,INDIVIDUAL,7 years,Klein ISD,B,MORTGAGE,7/11/2021,4/14/2021,7/12/2021,Charged Off,8/12/2021,998689,Debt consolidation,B3,60,months,Verified,50000.00,0.16,442.91,0.11,20375.00,25.00,5870.00
657891,NY,INDIVIDUAL,7 years,New York City Transit,B,MORTGAGE,1/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,841338,Debt consolidation,B5,60,months,Verified,87000.00,0.14,383.64,0.11,17600.00,19.00,8823.00
613898,NC,INDIVIDUAL,8 years,"Royal Processing Company, Inc.",B,MORTGAGE,11/10/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,776925,Debt consolidation,B3,60,months,Verified,74496.00,0.12,510.72,0.10,24250.00,20.00,6120.00
544566,GA,INDIVIDUAL,< 1 year,Thomasville Furniture,B,MORTGAGE,7/10/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,702470,Debt consolidation,B3,60,months,Verified,60000.00,0.16,315.05,0.11,20000.00,42.00,5354.00
987512,MN,INDIVIDUAL,< 1 year,Tate & Kirlin Associates,B,MORTGAGE,10/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1211498,Debt consolidation,B4,60,months,Verified,79000.00,0.15,404.24,0.12,18000.00,25.00,7680.00
965918,CA,INDIVIDUAL,10+ years,Yoplait  USA,B,MORTGAGE,10/11/2021,9/15/2021,7/15/2021,Charged Off,8/15/2021,1186766,Debt consolidation,B5,60,months,Verified,67200.00,0.04,316.33,0.13,14000.00,9.00,15221.00
894186,VA,INDIVIDUAL,10+ years,norton community hospital,B,MORTGAGE,10/11/2021,9/13/2021,4/13/2021,Charged Off,5/13/2021,1111367,Debt consolidation,B5,60,months,Verified,43000.00,0.25,514.03,0.13,22750.00,30.00,10241.00
618006,IL,INDIVIDUAL,1 year,Phoenix Audio Technologies,B,MORTGAGE,11/10/2021,5/16/2021,9/12/2021,Charged Off,10/12/2021,792267,Debt consolidation,B5,60,months,Verified,65000.00,0.23,211.04,0.10,13000.00,25.00,4446.00
522112,NY,INDIVIDUAL,10+ years,federal gov't - SSA,B,MORTGAGE,6/10/2021,4/16/2021,4/12/2021,Charged Off,5/12/2021,675348,Debt consolidation,B3,60,months,Verified,98268.00,0.12,348.84,0.11,16000.00,41.00,6976.00
865198,NM,INDIVIDUAL,10+ years,US Forest Service,B,MORTGAGE,9/11/2021,4/14/2021,1/14/2021,Charged Off,2/14/2021,1078449,Debt consolidation,B4,60,months,Verified,46551.00,0.26,401.83,0.11,20950.00,24.00,12087.00
595047,CA,INDIVIDUAL,10+ years,Simmons Company,B,MORTGAGE,11/10/2021,5/16/2021,4/13/2021,Charged Off,5/13/2021,764031,Debt consolidation,B4,60,months,Verified,55000.00,0.21,277.21,0.10,20000.00,33.00,8033.00
998222,MI,INDIVIDUAL,10+ years,Indicon Corporation,B,MORTGAGE,11/11/2021,5/16/2021,11/15/2021,Charged Off,12/15/2021,1223354,Debt consolidation,B4,60,months,Verified,70000.00,0.16,516.52,0.12,23000.00,23.00,24816.00
1018997,CA,INDIVIDUAL,10+ years,vta,B,MORTGAGE,11/11/2021,5/16/2021,7/13/2021,Charged Off,8/13/2021,1247277,Debt consolidation,B5,60,months,Verified,66000.00,0.06,542.28,0.13,24000.00,18.00,10302.00
562816,NJ,INDIVIDUAL,10+ years,DOT/Federal Aviation Administration,B,MORTGAGE,8/10/2021,5/16/2021,8/13/2021,Charged Off,9/13/2021,724209,Debt consolidation,B5,60,months,Verified,138962.00,0.19,221.74,0.12,10000.00,25.00,7759.00
556727,AR,INDIVIDUAL,2 years,Ulta,B,MORTGAGE,8/10/2021,5/16/2021,8/13/2021,Charged Off,9/13/2021,716861,Debt consolidation,B2,60,months,Verified,47000.00,0.22,389.13,0.11,18000.00,60.00,14007.00
833116,KY,INDIVIDUAL,2 years,Computer Science Corp (CSC),B,MORTGAGE,8/11/2021,5/16/2021,6/14/2021,Charged Off,7/14/2021,1042667,Debt consolidation,B3,60,months,Verified,30000.00,0.18,132.60,0.11,6100.00,15.00,4508.00
988301,CA,INDIVIDUAL,2 years,Feather River Hospital,B,MORTGAGE,10/11/2021,5/16/2021,1/13/2021,Charged Off,2/13/2021,1212357,Debt consolidation,B4,60,months,Verified,38702.78,0.18,436.24,0.12,19425.00,20.00,3450.00
640529,NY,INDIVIDUAL,4 years,holiday inn,B,MORTGAGE,1/11/2021,5/16/2021,10/13/2021,Charged Off,11/13/2021,819966,Debt consolidation,B3,60,months,Verified,60000.00,0.17,336.97,0.10,16000.00,22.00,10780.00
603396,CA,INDIVIDUAL,4 years,Bayer HealthCare LLC,B,MORTGAGE,10/10/2021,7/11/2021,2/11/2021,Charged Off,3/11/2021,774233,Debt consolidation,B3,60,months,Verified,65004.00,0.15,510.72,0.10,24250.00,21.00,2580.00
517918,FL,INDIVIDUAL,4 years,Coleman Aerospace,B,MORTGAGE,5/10/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,669380,Debt consolidation,B5,60,months,Verified,53000.00,0.21,400.09,0.11,25000.00,24.00,5592.00
782177,GA,INDIVIDUAL,< 1 year,California Pizza Kitchen,B,MORTGAGE,6/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,985126,Debt consolidation,B4,60,months,Verified,56000.00,0.21,242.02,0.12,14075.00,37.00,4597.00
573817,MD,INDIVIDUAL,10+ years,mncppc,B,MORTGAGE,9/10/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,738212,Debt consolidation,B5,60,months,Verified,50400.00,0.14,371.42,0.12,16750.00,24.00,6342.00
566774,OH,INDIVIDUAL,10+ years,Warren City Schools,B,MORTGAGE,9/10/2021,5/11/2021,6/11/2021,Charged Off,7/11/2021,729150,Debt consolidation,B5,60,months,Verified,71983.00,0.10,554.35,0.12,25000.00,34.00,4986.00
1014377,NY,INDIVIDUAL,10+ years,Aero Specialties Mfg. Corp,B,MORTGAGE,11/11/2021,4/16/2021,7/12/2021,Charged Off,8/12/2021,1241746,Debt consolidation,B5,60,months,Verified,85000.00,0.18,542.28,0.13,24000.00,28.00,4336.00
838140,NC,INDIVIDUAL,10+ years,Bank of America,B,MORTGAGE,8/11/2021,4/16/2021,7/14/2021,Charged Off,8/14/2021,1048200,Debt consolidation,B5,60,months,Verified,56000.00,0.13,378.07,0.12,17000.00,37.00,13232.00
750374,NY,INDIVIDUAL,5 years,dcp dunkin donuts,B,MORTGAGE,6/11/2021,5/16/2021,12/12/2021,Charged Off,1/12/2022,949710,Debt consolidation,B5,60,months,Verified,75000.00,0.12,355.84,0.12,16000.00,48.00,6403.00
965945,MD,INDIVIDUAL,10+ years,maryland national capitalparkpalnning co,B,MORTGAGE,10/11/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,1186795,Debt consolidation,B5,60,months,Verified,51654.36,0.17,411.79,0.13,18225.00,28.00,1647.00
822649,FL,INDIVIDUAL,10+ years,MWI,B,MORTGAGE,8/11/2021,10/13/2021,10/12/2021,Charged Off,11/12/2021,1031099,Debt consolidation,B5,60,months,Verified,60000.00,0.01,266.88,0.12,12000.00,8.00,5101.00
874642,TX,INDIVIDUAL,2 years,INX,B,MORTGAGE,9/11/2021,7/14/2021,1/14/2021,Charged Off,2/14/2021,1089135,Debt consolidation,B5,60,months,Verified,60000.00,0.26,333.60,0.12,15000.00,37.00,10609.00
1003712,MA,INDIVIDUAL,3 years,Aspen Specialty Insurance Co,B,MORTGAGE,11/11/2021,12/13/2021,8/13/2021,Charged Off,9/13/2021,1230316,Debt consolidation,B3,60,months,Verified,97500.00,0.08,662.95,0.12,30000.00,36.00,14573.00
1019242,VA,INDIVIDUAL,10+ years,Truland Electrical,C,MORTGAGE,11/11/2021,5/16/2021,12/15/2021,Charged Off,1/15/2022,1247917,Debt consolidation,C2,60,months,Verified,76320.00,0.22,561.81,0.14,24000.00,11.00,27478.00
654411,FL,INDIVIDUAL,10+ years,City of Margate,C,MORTGAGE,1/11/2021,5/16/2021,10/11/2021,Charged Off,11/11/2021,836909,Debt consolidation,C2,60,months,Verified,80004.00,0.14,318.98,0.13,14000.00,16.00,2552.00
720173,OH,INDIVIDUAL,10+ years,Coca-Cola,C,MORTGAGE,4/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,914596,Debt consolidation,C2,60,months,Verified,75000.00,0.20,569.60,0.13,25000.00,20.00,15537.00
600007,AZ,INDIVIDUAL,10+ years,U.S.P.S.,C,MORTGAGE,10/10/2021,7/12/2021,2/12/2021,Charged Off,3/12/2021,767938,Debt consolidation,C2,60,months,Verified,55000.00,0.11,180.44,0.13,8000.00,25.00,6105.00
562173,NY,INDIVIDUAL,10+ years,"D. E. Shaw & Co., L.P.",C,MORTGAGE,8/10/2021,7/13/2021,2/13/2021,Charged Off,3/13/2021,723436,Debt consolidation,C2,60,months,Verified,88500.00,0.17,576.67,0.14,25000.00,18.00,18129.00
552116,CA,INDIVIDUAL,10+ years,C.U.S.D.,C,MORTGAGE,7/10/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,711462,Debt consolidation,C3,60,months,Verified,88992.00,0.13,581.45,0.14,25000.00,11.00,8774.00
830027,MI,INDIVIDUAL,2 years,Stryker Instruments,C,MORTGAGE,7/11/2021,5/16/2021,10/15/2021,Charged Off,11/15/2021,1039166,Debt consolidation,C1,60,months,Verified,1250000.00,0.22,358.85,0.13,15775.00,28.00,18301.00
863530,CA,INDIVIDUAL,5 years,kaiser permanente & south pacific rehab,C,MORTGAGE,8/11/2021,8/12/2021,3/12/2021,Charged Off,4/12/2021,1076667,Debt consolidation,C1,60,months,Verified,98000.00,0.07,341.22,0.13,15000.00,11.00,2532.00
646519,TX,INDIVIDUAL,5 years,Vernon College,C,MORTGAGE,1/11/2021,5/16/2021,6/15/2021,Charged Off,7/15/2021,827193,Debt consolidation,C2,60,months,Verified,68000.00,0.19,341.76,0.13,15000.00,25.00,17772.00
780992,OK,INDIVIDUAL,7 years,Central Transport,C,MORTGAGE,6/11/2021,5/16/2021,9/12/2021,Charged Off,10/12/2021,967089,Debt consolidation,C2,60,months,Verified,68900.00,0.28,496.33,0.13,25475.00,28.00,7442.00
740833,OH,INDIVIDUAL,8 years,Safety Today,C,MORTGAGE,5/11/2021,10/12/2021,5/12/2021,Charged Off,6/12/2021,938607,Debt consolidation,C2,60,months,Verified,29056.87,0.16,184.04,0.13,8000.00,13.00,2605.00
1014352,WV,INDIVIDUAL,1 year,WVU Foundation,C,MORTGAGE,11/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,1241935,Debt consolidation,C1,60,months,Verified,50000.00,0.27,508.98,0.13,22125.00,23.00,4062.00
577350,GA,INDIVIDUAL,3 years,3M Company,C,MORTGAGE,9/10/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,742441,Debt consolidation,C2,60,months,Verified,42000.00,0.10,388.68,0.14,20000.00,22.00,8550.00
697592,CA,INDIVIDUAL,6 years,Ferguson Ent. Inc.,C,MORTGAGE,3/11/2021,3/14/2021,10/13/2021,Charged Off,11/13/2021,888935,Debt consolidation,C2,60,months,Verified,52800.00,0.20,182.28,0.13,8000.00,15.00,6115.00
568708,MN,INDIVIDUAL,10+ years,walmart,C,MORTGAGE,8/10/2021,5/16/2021,3/13/2021,Charged Off,4/13/2021,731618,Debt consolidation,C2,60,months,Verified,26000.00,0.13,143.02,0.14,6200.00,18.00,4305.00
590013,FL,INDIVIDUAL,1 year,John E. Phelan  PA,C,MORTGAGE,10/10/2021,1/14/2021,9/13/2021,Charged Off,10/13/2021,757916,Debt consolidation,C2,60,months,Verified,65004.00,0.14,190.59,0.13,14000.00,33.00,6901.00
973618,WA,INDIVIDUAL,10+ years,Service Alternatives,C,MORTGAGE,10/11/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,1195644,Debt consolidation,C1,60,months,Verified,38400.00,0.29,353.13,0.13,15350.00,20.00,703.00
1016371,GA,INDIVIDUAL,10+ years,Lowndes Co Sheriff Office,C,MORTGAGE,11/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1243869,Debt consolidation,C1,60,months,Verified,45000.00,0.20,419.84,0.13,18250.00,62.00,7135.00
581398,PA,INDIVIDUAL,10+ years,Advanced Radiology,C,MORTGAGE,9/10/2021,5/16/2021,10/14/2021,Charged Off,11/14/2021,747298,Debt consolidation,C1,60,months,Verified,81996.00,0.09,457.42,0.13,20000.00,30.00,24056.00
726038,TX,INDIVIDUAL,10+ years,Tubular Services LLC,C,MORTGAGE,4/11/2021,10/12/2021,4/13/2021,Charged Off,5/13/2021,921363,Debt consolidation,C1,60,months,Verified,80000.00,0.18,790.64,0.13,35000.00,40.00,22034.00
1036305,FL,INDIVIDUAL,10+ years,SERC at Florida International University,C,MORTGAGE,12/11/2021,5/16/2021,10/14/2021,Charged Off,11/14/2021,1266166,Debt consolidation,C2,60,months,Verified,60000.00,0.07,468.17,0.14,20000.00,15.00,15918.00
